agents,map_file,solver,solved,soc,soc_lb,makespan,makespan_lb,sum_of_loss,sum_of_loss_lb,comp_time,seed,Opti_Deadline,Bool_Opti,Scenario_File,N,opti_objective,functype
180,warehouse-10-20-10-2-1.map,planner,1,21989,14572,238,193,19244,14572,10180,0,0,True,warehouse-10-20-10-2-1-random-15.scen,180,True,opti
180,warehouse-10-20-10-2-1.map,planner,0,0,14572,0,193,0,14572,10456,0,4,True,warehouse-10-20-10-2-1-random-15.scen,180,False,opti
180,warehouse-10-20-10-2-1.map,planner,1,23201,14572,301,193,20256,14572,10378,0,4,True,warehouse-10-20-10-2-1-random-15.scen,180,True,opti
180,warehouse-10-20-10-2-1.map,planner,1,25024,14572,331,193,20714,14572,1869,0,16,True,warehouse-10-20-10-2-1-random-15.scen,180,False,opti
180,warehouse-10-20-10-2-1.map,planner,1,25024,14572,331,193,20714,14572,10228,0,16,True,warehouse-10-20-10-2-1-random-15.scen,180,True,opti
180,warehouse-10-20-10-2-1.map,planner,1,25024,14572,331,193,20714,14572,1868,0,64,True,warehouse-10-20-10-2-1-random-15.scen,180,False,opti
180,warehouse-10-20-10-2-1.map,planner,1,25024,14572,331,193,20714,14572,10271,0,64,True,warehouse-10-20-10-2-1-random-15.scen,180,True,opti
260,warehouse-10-20-10-2-1.map,planner,1,33998,20681,264,193,29377,20681,27,0,0,False,warehouse-10-20-10-2-1-random-15.scen,260,False,
260,warehouse-10-20-10-2-1.map,planner,1,33821,20681,233,193,28803,20681,10468,0,0,False,warehouse-10-20-10-2-1-random-15.scen,260,True,
260,warehouse-10-20-10-2-1.map,planner,0,0,20681,0,193,0,20681,10321,0,0,True,warehouse-10-20-10-2-1-random-15.scen,260,False,opti
260,warehouse-10-20-10-2-1.map,planner,0,0,20681,0,193,0,20681,10312,0,0,True,warehouse-10-20-10-2-1-random-15.scen,260,True,opti
260,warehouse-10-20-10-2-1.map,planner,0,0,20681,0,193,0,20681,10274,0,4,True,warehouse-10-20-10-2-1-random-15.scen,260,False,opti
260,warehouse-10-20-10-2-1.map,planner,0,0,20681,0,193,0,20681,10265,0,4,True,warehouse-10-20-10-2-1-random-15.scen,260,True,opti
260,warehouse-10-20-10-2-1.map,planner,0,0,20681,0,193,0,20681,10263,0,16,True,warehouse-10-20-10-2-1-random-15.scen,260,False,opti
260,warehouse-10-20-10-2-1.map,planner,0,0,20681,0,193,0,20681,10259,0,16,True,warehouse-10-20-10-2-1-random-15.scen,260,True,opti
260,warehouse-10-20-10-2-1.map,planner,0,0,20681,0,193,0,20681,10270,0,64,True,warehouse-10-20-10-2-1-random-15.scen,260,False,opti
260,warehouse-10-20-10-2-1.map,planner,0,0,20681,0,193,0,20681,10244,0,64,True,warehouse-10-20-10-2-1-random-15.scen,260,True,opti
20,warehouse-10-20-10-2-1.map,planner,1,1800,1618,172,172,1715,1618,1,0,0,False,warehouse-10-20-10-2-1-random-12.scen,20,False,
20,warehouse-10-20-10-2-1.map,planner,1,1721,1618,172,172,1641,1618,10866,0,0,False,warehouse-10-20-10-2-1-random-12.scen,20,True,
20,warehouse-10-20-10-2-1.map,planner,1,1800,1618,172,172,1715,1618,1,0,0,True,warehouse-10-20-10-2-1-random-12.scen,20,False,opti
20,warehouse-10-20-10-2-1.map,planner,1,1721,1618,172,172,1641,1618,10822,0,0,True,warehouse-10-20-10-2-1-random-12.scen,20,True,opti
20,warehouse-10-20-10-2-1.map,planner,1,1800,1618,172,172,1715,1618,1,0,4,True,warehouse-10-20-10-2-1-random-12.scen,20,False,opti
20,warehouse-10-20-10-2-1.map,planner,1,1722,1618,173,172,1642,1618,10886,0,4,True,warehouse-10-20-10-2-1-random-12.scen,20,True,opti
20,warehouse-10-20-10-2-1.map,planner,1,1800,1618,172,172,1715,1618,1,0,16,True,warehouse-10-20-10-2-1-random-12.scen,20,False,opti
20,warehouse-10-20-10-2-1.map,planner,1,1722,1618,173,172,1642,1618,10896,0,16,True,warehouse-10-20-10-2-1-random-12.scen,20,True,opti
20,warehouse-10-20-10-2-1.map,planner,1,1800,1618,172,172,1715,1618,1,0,64,True,warehouse-10-20-10-2-1-random-12.scen,20,False,opti
20,warehouse-10-20-10-2-1.map,planner,1,1722,1618,173,172,1642,1618,10893,0,64,True,warehouse-10-20-10-2-1-random-12.scen,20,True,opti
100,warehouse-10-20-10-2-1.map,planner,1,11013,8269,210,182,9961,8269,8,0,0,False,warehouse-10-20-10-2-1-random-12.scen,100,False,
100,warehouse-10-20-10-2-1.map,planner,1,10687,8269,199,182,9609,8269,10165,0,0,False,warehouse-10-20-10-2-1-random-12.scen,100,True,
100,warehouse-10-20-10-2-1.map,planner,1,11114,8269,220,182,10005,8269,8,0,0,True,warehouse-10-20-10-2-1-random-12.scen,100,False,opti
100,warehouse-10-20-10-2-1.map,planner,1,11055,8269,217,182,9936,8269,10157,0,0,True,warehouse-10-20-10-2-1-random-12.scen,100,True,opti
100,warehouse-10-20-10-2-1.map,planner,1,11080,8269,222,182,10098,8269,31,0,4,True,warehouse-10-20-10-2-1-random-12.scen,100,False,opti
100,warehouse-10-20-10-2-1.map,planner,1,11145,8269,262,182,9985,8269,10248,0,4,True,warehouse-10-20-10-2-1-random-12.scen,100,True,opti
