agents,map_file,solver,solved,soc,soc_lb,makespan,makespan_lb,sum_of_loss,sum_of_loss_lb,comp_time,seed,Opti_Deadline,Bool_Opti,Scenario_File,N,opti_objective,functype
180,ht_chantry.map,planner,1,20090,16155,192,192,17549,16155,10830,0,64,True,ht_chantry-random-1.scen,180,True,opti
260,ht_chantry.map,planner,1,30216,22893,193,192,25848,22893,27,0,0,False,ht_chantry-random-1.scen,260,False,
260,ht_chantry.map,planner,1,30276,22893,193,192,25724,22893,10584,0,0,False,ht_chantry-random-1.scen,260,True,
260,ht_chantry.map,planner,1,30216,22893,193,192,25848,22893,26,0,0,True,ht_chantry-random-1.scen,260,False,opti
260,ht_chantry.map,planner,1,30276,22893,193,192,25724,22893,10593,0,0,True,ht_chantry-random-1.scen,260,True,opti
260,ht_chantry.map,planner,1,30271,22893,192,192,25613,22893,66,0,4,True,ht_chantry-random-1.scen,260,False,opti
260,ht_chantry.map,planner,1,29459,22893,192,192,25452,22893,10573,0,4,True,ht_chantry-random-1.scen,260,True,opti
260,ht_chantry.map,planner,1,29870,22893,193,192,25611,22893,128,0,16,True,ht_chantry-random-1.scen,260,False,opti
260,ht_chantry.map,planner,1,29418,22893,192,192,25462,22893,10546,0,16,True,ht_chantry-random-1.scen,260,True,opti
260,ht_chantry.map,planner,1,30269,22893,192,192,25629,22893,566,0,64,True,ht_chantry-random-1.scen,260,False,opti
260,ht_chantry.map,planner,1,29287,22893,194,192,25455,22893,10267,0,64,True,ht_chantry-random-1.scen,260,True,opti
20,ht_chantry.map,planner,1,1938,1923,175,175,1938,1923,2,0,0,False,ht_chantry-random-3.scen,20,False,
20,ht_chantry.map,planner,1,1938,1923,175,175,1938,1923,10224,0,0,False,ht_chantry-random-3.scen,20,True,
20,ht_chantry.map,planner,1,1938,1923,175,175,1938,1923,2,0,0,True,ht_chantry-random-3.scen,20,False,opti
20,ht_chantry.map,planner,1,1938,1923,175,175,1938,1923,10213,0,0,True,ht_chantry-random-3.scen,20,True,opti
20,ht_chantry.map,planner,1,1938,1923,175,175,1938,1923,2,0,4,True,ht_chantry-random-3.scen,20,False,opti
20,ht_chantry.map,planner,1,1938,1923,175,175,1938,1923,10216,0,4,True,ht_chantry-random-3.scen,20,True,opti
20,ht_chantry.map,planner,1,1938,1923,175,175,1938,1923,2,0,16,True,ht_chantry-random-3.scen,20,False,opti
20,ht_chantry.map,planner,1,1938,1923,175,175,1938,1923,10214,0,16,True,ht_chantry-random-3.scen,20,True,opti
20,ht_chantry.map,planner,1,1938,1923,175,175,1938,1923,2,0,64,True,ht_chantry-random-3.scen,20,False,opti
20,ht_chantry.map,planner,1,1938,1923,175,175,1938,1923,10216,0,64,True,ht_chantry-random-3.scen,20,True,opti
100,ht_chantry.map,planner,1,10599,9227,203,203,9785,9227,11,0,0,False,ht_chantry-random-3.scen,100,False,
100,ht_chantry.map,planner,1,10599,9227,203,203,9785,9227,10431,0,0,False,ht_chantry-random-3.scen,100,True,
100,ht_chantry.map,planner,1,10599,9227,203,203,9785,9227,10,0,0,True,ht_chantry-random-3.scen,100,False,opti
100,ht_chantry.map,planner,1,10599,9227,203,203,9785,9227,10399,0,0,True,ht_chantry-random-3.scen,100,True,opti
100,ht_chantry.map,planner,1,10783,9227,203,203,9772,9227,11,0,4,True,ht_chantry-random-3.scen,100,False,opti
100,ht_chantry.map,planner,1,10637,9227,203,203,9695,9227,11393,0,4,True,ht_chantry-random-3.scen,100,True,opti
100,ht_chantry.map,planner,1,10783,9227,203,203,9772,9227,12,0,16,True,ht_chantry-random-3.scen,100,False,opti
100,ht_chantry.map,planner,1,10637,9227,203,203,9695,9227,11381,0,16,True,ht_chantry-random-3.scen,100,True,opti
100,ht_chantry.map,planner,1,10783,9227,203,203,9772,9227,11,0,64,True,ht_chantry-random-3.scen,100,False,opti
100,ht_chantry.map,planner,1,10637,9227,203,203,9695,9227,11361,0,64,True,ht_chantry-random-3.scen,100,True,opti
180,ht_chantry.map,planner,1,20865,16407,203,203,18240,16407,21,0,0,False,ht_chantry-random-3.scen,180,False,
180,ht_chantry.map,planner,1,20513,16407,206,203,17996,16407,10747,0,0,False,ht_chantry-random-3.scen,180,True,
180,ht_chantry.map,planner,1,20865,16407,203,203,18240,16407,19,0,0,True,ht_chantry-random-3.scen,180,False,opti
180,ht_chantry.map,planner,1,20513,16407,206,203,17996,16407,10754,0,0,True,ht_chantry-random-3.scen,180,True,opti
180,ht_chantry.map,planner,1,20207,16407,206,203,17827,16407,28,0,4,True,ht_chantry-random-3.scen,180,False,opti
180,ht_chantry.map,planner,1,20085,16407,205,203,17779,16407,10675,0,4,True,ht_chantry-random-3.scen,180,True,opti
180,ht_chantry.map,planner,1,20261,16407,210,203,17798,16407,39,0,16,True,ht_chantry-random-3.scen,180,False,opti
180,ht_chantry.map,planner,1,20359,16407,203,203,17781,16407,10841,0,16,True,ht_chantry-random-3.scen,180,True,opti
180,ht_chantry.map,planner,1,20179,16407,203,203,17772,16407,48,0,64,True,ht_chantry-random-3.scen,180,False,opti
180,ht_chantry.map,planner,1,20224,16407,208,203,17719,16407,10720,0,64,True,ht_chantry-random-3.scen,180,True,opti
260,ht_chantry.map,planner,1,31388,23798,204,203,26928,23798,27,0,0,False,ht_chantry-random-3.scen,260,False,
260,ht_chantry.map,planner,1,30967,23798,207,203,26855,23798,10448,0,0,False,ht_chantry-random-3.scen,260,True,
260,ht_chantry.map,planner,1,31388,23798,204,203,26928,23798,29,0,0,True,ht_chantry-random-3.scen,260,False,opti
260,ht_chantry.map,planner,1,30967,23798,207,203,26855,23798,10531,0,0,True,ht_chantry-random-3.scen,260,True,opti
260,ht_chantry.map,planner,1,30957,23798,203,203,26611,23798,72,0,4,True,ht_chantry-random-3.scen,260,False,opti
260,ht_chantry.map,planner,1,30061,23798,210,203,26569,23798,10465,0,4,True,ht_chantry-random-3.scen,260,True,opti
260,ht_chantry.map,planner,1,30514,23798,204,203,26496,23798,197,0,16,True,ht_chantry-random-3.scen,260,False,opti
260,ht_chantry.map,planner,1,31151,23798,207,203,26621,23798,10534,0,16,True,ht_chantry-random-3.scen,260,True,opti
260,ht_chantry.map,planner,1,30553,23798,207,203,26486,23798,678,0,64,True,ht_chantry-random-3.scen,260,False,opti
260,ht_chantry.map,planner,1,30615,23798,207,203,26506,23798,10501,0,64,True,ht_chantry-random-3.scen,260,True,opti
20,ht_chantry.map,planner,1,1649,1640,160,160,1648,1640,2,0,0,False,ht_chantry-random-7.scen,20,False,
20,ht_chantry.map,planner,1,1649,1640,160,160,1648,1640,10677,0,0,False,ht_chantry-random-7.scen,20,True,
20,ht_chantry.map,planner,1,1649,1640,160,160,1648,1640,2,0,0,True,ht_chantry-random-7.scen,20,False,opti
20,ht_chantry.map,planner,1,1649,1640,160,160,1648,1640,10672,0,0,True,ht_chantry-random-7.scen,20,True,opti
20,ht_chantry.map,planner,1,1649,1640,160,160,1648,1640,2,0,4,True,ht_chantry-random-7.scen,20,False,opti
20,ht_chantry.map,planner,1,1649,1640,160,160,1648,1640,10665,0,4,True,ht_chantry-random-7.scen,20,True,opti
20,ht_chantry.map,planner,1,1649,1640,160,160,1648,1640,2,0,16,True,ht_chantry-random-7.scen,20,False,opti
20,ht_chantry.map,planner,1,1649,1640,160,160,1648,1640,10687,0,16,True,ht_chantry-random-7.scen,20,True,opti
20,ht_chantry.map,planner,1,1649,1640,160,160,1648,1640,2,0,64,True,ht_chantry-random-7.scen,20,False,opti
20,ht_chantry.map,planner,1,1649,1640,160,160,1648,1640,10674,0,64,True,ht_chantry-random-7.scen,20,True,opti
100,ht_chantry.map,planner,1,10457,8974,175,172,9683,8974,9,0,0,False,ht_chantry-random-7.scen,100,False,
100,ht_chantry.map,planner,1,10397,8974,175,172,9673,8974,10073,0,0,False,ht_chantry-random-7.scen,100,True,
100,ht_chantry.map,planner,1,10457,8974,175,172,9683,8974,10,0,0,True,ht_chantry-random-7.scen,100,False,opti
100,ht_chantry.map,planner,1,10397,8974,175,172,9673,8974,10070,0,0,True,ht_chantry-random-7.scen,100,True,opti
100,ht_chantry.map,planner,1,10400,8974,176,172,9547,8974,9,0,4,True,ht_chantry-random-7.scen,100,False,opti
100,ht_chantry.map,planner,1,10400,8974,176,172,9547,8974,10501,0,4,True,ht_chantry-random-7.scen,100,True,opti
100,ht_chantry.map,planner,1,10400,8974,176,172,9547,8974,11,0,16,True,ht_chantry-random-7.scen,100,False,opti
100,ht_chantry.map,planner,1,10400,8974,176,172,9547,8974,10493,0,16,True,ht_chantry-random-7.scen,100,True,opti
100,ht_chantry.map,planner,1,10400,8974,176,172,9547,8974,10,0,64,True,ht_chantry-random-7.scen,100,False,opti
100,ht_chantry.map,planner,1,10400,8974,176,172,9547,8974,10524,0,64,True,ht_chantry-random-7.scen,100,True,opti
180,ht_chantry.map,planner,1,20607,17192,180,180,18944,17192,18,0,0,False,ht_chantry-random-7.scen,180,False,
180,ht_chantry.map,planner,1,20130,17192,181,180,18748,17192,10192,0,0,False,ht_chantry-random-7.scen,180,True,
180,ht_chantry.map,planner,1,20607,17192,180,180,18944,17192,20,0,0,True,ht_chantry-random-7.scen,180,False,opti
180,ht_chantry.map,planner,1,20130,17192,181,180,18748,17192,10192,0,0,True,ht_chantry-random-7.scen,180,True,opti
180,ht_chantry.map,planner,1,20760,17192,187,180,18778,17192,26,0,4,True,ht_chantry-random-7.scen,180,False,opti
180,ht_chantry.map,planner,1,20760,17192,187,180,18778,17192,10809,0,4,True,ht_chantry-random-7.scen,180,True,opti
180,ht_chantry.map,planner,1,20462,17192,181,180,18751,17192,23,0,16,True,ht_chantry-random-7.scen,180,False,opti
